"#""Time""",internet
2004/11/19 9:30,7.1185917868040365
2004/11/19 9:35,7.1281710418576445
2004/11/19 9:40,7.588387021712258
2004/11/19 9:45,8.294381068750226
2004/11/19 9:50,8.121978747991951
2004/11/19 9:55,8.277406368212333
2004/11/19 10:00,7.871665007738419
2004/11/19 10:05,7.88113563018847
2004/11/19 10:10,7.923550604992061
2004/11/19 10:15,7.9501673479922115
2004/11/19 10:20,8.336269109223053
2004/11/19 10:25,8.480142263252597
2004/11/19 10:30,8.683656123091902
2004/11/19 10:35,8.846053117719695
2004/11/19 10:40,8.576560116236612
2004/11/19 10:45,8.609759041681796
2004/11/19 10:50,9.09953967736117
2004/11/19 10:55,8.71989460908703
2004/11/19 11:00,8.614834644096106
2004/11/19 11:05,8.630260500282652
2004/11/19 11:10,8.68767443338764
2004/11/19 11:15,8.604819428632458
2004/11/19 11:20,8.851645069259156
2004/11/19 11:25,8.733856101014238
2004/11/19 11:30,9.07679093179465
2004/11/19 11:35,9.287851242910415
2004/11/19 11:40,9.216613602093904
2004/11/19 11:45,9.394791709768706
2004/11/19 11:50,9.530454388376597
2004/11/19 11:55,9.598544556922269
2004/11/19 12:00,9.739536666614429
2004/11/19 12:05,9.472093928980797
2004/11/19 12:10,9.582539623049492
2004/11/19 12:15,9.478968021825786
2004/11/19 12:20,9.608621466701061
2004/11/19 12:25,9.667357613360434
2004/11/19 12:30,9.629621381825164
2004/11/19 12:35,9.443522571490895
2004/11/19 12:40,9.847970059397353
2004/11/19 12:45,9.712380915234526
2004/11/19 12:50,9.599313619556032
2004/11/19 12:55,9.484516960209366
2004/11/19 13:00,9.636858634758491
2004/11/19 13:05,9.214736024950477
2004/11/19 13:10,9.291473556176976
2004/11/19 13:15,9.26800521965275
2004/11/19 13:20,9.294453680687054
2004/11/19 13:25,9.360059597837825
2004/11/19 13:30,9.804451636859376
2004/11/19 13:35,9.470865661149126
2004/11/19 13:40,9.701503201917019
2004/11/19 13:45,9.626238848843789
2004/11/19 13:50,9.648019822677622
2004/11/19 13:55,9.674082361385747
2004/11/19 14:00,9.789450020119268
2004/11/19 14:05,9.640083298850513
2004/11/19 14:10,10.025032167152323
2004/11/19 14:15,9.877974484540747
2004/11/19 14:20,10.19249678446472
2004/11/19 14:25,10.04008092814732
2004/11/19 14:30,10.189494212551267
2004/11/19 14:35,10.180047604320988
2004/11/19 14:40,10.389455010937588
2004/11/19 14:45,10.095583917539967
2004/11/19 14:50,10.1220867963881
2004/11/19 14:55,9.92553921704552
2004/11/19 15:00,9.885179927423234
2004/11/19 15:05,9.81698901184761
2004/11/19 15:10,9.859100072819334
2004/11/19 15:15,9.65472912763089
2004/11/19 15:20,9.587287201784873
2004/11/19 15:25,9.612958040807202
2004/11/19 15:30,9.775363475646893
2004/11/19 15:35,9.570688996193372
2004/11/19 15:40,9.655711808393976
2004/11/19 15:45,9.326907139900541
2004/11/19 15:50,9.25995692370453
2004/11/19 15:55,9.388615206248351
2004/11/19 16:00,9.322213418455936
2004/11/19 16:05,9.069728925436392
2004/11/19 16:10,8.845076051014239
2004/11/19 16:15,8.806769412981323
2004/11/19 16:20,8.918794641877298
2004/11/19 16:25,8.734140405366517
2004/11/19 16:30,8.64707573863339
2004/11/19 16:35,8.673718162710566
2004/11/19 16:40,8.418666207840307
2004/11/19 16:45,8.51904817251341
2004/11/19 16:50,8.391224349901472
2004/11/19 16:55,8.20465206677735
2004/11/19 17:00,8.120239493519422
2004/11/19 17:05,7.996956168006745
2004/11/19 17:10,8.06600539590322
2004/11/19 17:15,7.884907060240396
2004/11/19 17:20,7.893695577631151
2004/11/19 17:25,7.6553883249499615
2004/11/19 17:30,7.634708677395822
2004/11/19 17:35,7.376102612114746
2004/11/19 17:40,7.377907156488593
2004/11/19 17:45,7.4096486911107995
2004/11/19 17:50,7.389168347015986
2004/11/19 17:55,7.347827600659953
2004/11/19 18:00,7.382944624210098
2004/11/19 18:05,7.237823815018852
2004/11/19 18:10,7.1357550158122445
2004/11/19 18:15,7.110344825892566
2004/11/19 18:20,6.959489839426266
2004/11/19 18:25,7.1127082382279
2004/11/19 18:30,7.06266620863913
2004/11/19 18:35,6.911346972267477
2004/11/19 18:40,6.988348846752471
2004/11/19 18:45,6.822951629700229
2004/11/19 18:50,6.890439915657343
2004/11/19 18:55,6.748740514148397
2004/11/19 19:00,6.670673525232354
2004/11/19 19:05,6.5629746000713745
2004/11/19 19:10,6.698388440282756
2004/11/19 19:15,6.597692172240325
2004/11/19 19:20,6.56808667914837
2004/11/19 19:25,6.435705300999499
2004/11/19 19:30,6.563314803724909
2004/11/19 19:35,6.459471925528454
2004/11/19 19:40,6.400792115113501
2004/11/19 19:45,6.547791607782381
2004/11/19 19:50,6.432582453491908
2004/11/19 19:55,6.322867840367836
2004/11/19 20:00,6.574809135061056
2004/11/19 20:05,6.664173432197033
2004/11/19 20:10,6.633632361403591
2004/11/19 20:15,6.451655694949753
2004/11/19 20:20,6.360534755357207
2004/11/19 20:25,6.459694066256265
2004/11/19 20:30,6.5012381412450155
2004/11/19 20:35,6.308203221560199
2004/11/19 20:40,6.204624245265507
2004/11/19 20:45,6.126650362023201
2004/11/19 20:50,6.125163350278773
2004/11/19 20:55,6.210044223625657
2004/11/19 21:00,6.194834111436692
2004/11/19 21:05,6.250273346849447
2004/11/19 21:10,6.3088600721873105
2004/11/19 21:15,6.255044572007324
2004/11/19 21:20,6.116251873844952
2004/11/19 21:25,6.127897077095067
2004/11/19 21:30,5.986726141424743
2004/11/19 21:35,5.964487976450888
2004/11/19 21:40,6.023539431301753
2004/11/19 21:45,5.937289622376866
2004/11/19 21:50,5.779418992605781
2004/11/19 21:55,5.787312289954589
2004/11/19 22:00,5.819178788850615
2004/11/19 22:05,5.795999236449492
2004/11/19 22:10,5.681067073230254
2004/11/19 22:15,5.5783129573585315
2004/11/19 22:20,5.652842161649263
2004/11/19 22:25,5.837739710770273
2004/11/19 22:30,5.792535830731793
2004/11/19 22:35,5.5988516605827865
2004/11/19 22:40,5.533588008221487
2004/11/19 22:45,5.589625387931284
2004/11/19 22:50,5.514828805318934
2004/11/19 22:55,5.388817237582947
2004/11/19 23:00,5.398145472466601
2004/11/19 23:05,5.470555731915675
2004/11/19 23:10,5.605509834358692
2004/11/19 23:15,5.623254361077493
2004/11/19 23:20,5.559058772881399
2004/11/19 23:25,5.698312937459335
2004/11/19 23:30,5.785834268646786
2004/11/19 23:35,5.6011786874691625
2004/11/19 23:40,5.74077840200184
2004/11/19 23:45,5.936746254863794
2004/11/19 23:50,6.016335409587943
2004/11/19 23:55,6.0249157581338215
2004/11/20 0:00,6.075065265442702
2004/11/20 0:05,6.056652534930461
2004/11/20 0:10,6.144029090811598
2004/11/20 0:15,6.113806430947469
2004/11/20 0:20,6.036800656340155
2004/11/20 0:25,5.9642530510897505
2004/11/20 0:30,6.079392350379112
2004/11/20 0:35,5.99145254680652
2004/11/20 0:40,5.924687532722255
2004/11/20 0:45,5.86643924413981
2004/11/20 0:50,5.91472156090035
2004/11/20 0:55,5.956154465484336
2004/11/20 1:00,6.016942319229675
2004/11/20 1:05,6.02668172498694
2004/11/20 1:10,6.029258253776112
2004/11/20 1:15,5.934148202578007
2004/11/20 1:20,5.88156162785122
2004/11/20 1:25,5.864054300951915
2004/11/20 1:30,5.777572016195752
2004/11/20 1:35,5.656202516454871
2004/11/20 1:40,5.677374179666351
2004/11/20 1:45,5.648135930683693
2004/11/20 1:50,5.591469938350478
2004/11/20 1:55,5.527990992849126
2004/11/20 2:00,5.569910093066352
2004/11/20 2:05,5.461368373687205
2004/11/20 2:10,5.537555793469772
2004/11/20 2:15,5.362211354900774
2004/11/20 2:20,5.393744885451287
2004/11/20 2:25,5.407278711532633
2004/11/20 2:30,5.413425686816449
2004/11/20 2:35,5.425452582724066
2004/11/20 2:40,5.3827829053641905
2004/11/20 2:45,5.240547173039664
2004/11/20 2:50,5.150515581305115
2004/11/20 2:55,5.119202424584296
2004/11/20 3:00,5.074932080236828
2004/11/20 3:05,4.975196688463747
2004/11/20 3:10,5.090655262270426
2004/11/20 3:15,5.042417506356705
2004/11/20 3:20,5.06812452191914
2004/11/20 3:25,5.042464226909132
2004/11/20 3:30,5.054822815641309
2004/11/20 3:35,4.878696835812554
2004/11/20 3:40,4.769164370611646
2004/11/20 3:45,4.693418528239125
2004/11/20 3:50,4.80699825379499
2004/11/20 3:55,4.680968766975696
2004/11/20 4:00,4.600730098444506
2004/11/20 4:05,4.538265770279342
2004/11/20 4:10,4.743654659162542
2004/11/20 4:15,4.586631693245564
2004/11/20 4:20,4.529577468819273
2004/11/20 4:25,4.440259973151122
2004/11/20 4:30,4.540966973518079
2004/11/20 4:35,4.423406995857448
2004/11/20 4:40,4.343944257470765
2004/11/20 4:45,4.259160023593849
2004/11/20 4:50,4.210380416963025
2004/11/20 4:55,4.137287484575659
2004/11/20 5:00,4.137897688209799
2004/11/20 5:05,4.071565758360874
2004/11/20 5:10,4.324370975019007
2004/11/20 5:15,4.205022883224461
2004/11/20 5:20,4.189525594922083
2004/11/20 5:25,4.170682916749678
2004/11/20 5:30,4.218600040238535
2004/11/20 5:35,4.130324990919694
2004/11/20 5:40,4.074837931562683
2004/11/20 5:45,3.965005632137297
2004/11/20 5:50,4.011804379735915
2004/11/20 5:55,3.986296039435057
2004/11/20 6:00,3.969501803779991
2004/11/20 6:05,3.9516381710623896
2004/11/20 6:10,4.0916052591690075
2004/11/20 6:15,4.044043012973824
2004/11/20 6:20,3.9663644680020895
2004/11/20 6:25,4.01875850232587
2004/11/20 6:30,4.059531294656498
2004/11/20 6:35,4.0085531989314545
2004/11/20 6:40,4.091877549791049
2004/11/20 6:45,3.9993062281204264
2004/11/20 6:50,3.9883306483612366
2004/11/20 6:55,3.947337719062359
2004/11/20 7:00,3.9245286282611054
2004/11/20 7:05,3.8869494240950204
2004/11/20 7:10,3.9689371878826667
2004/11/20 7:15,3.924305419450005
2004/11/20 7:20,3.8962118835849533
2004/11/20 7:25,3.900525944084211
2004/11/20 7:30,3.890018398128753
2004/11/20 7:35,3.7865865245615398
2004/11/20 7:40,3.767732874260785
2004/11/20 7:45,3.7149777777643305
2004/11/20 7:50,3.6981610299735705
2004/11/20 7:55,3.751605063731529
2004/11/20 8:00,3.7864037763932203
2004/11/20 8:05,3.858279702901519
2004/11/20 8:10,4.054664502525511
2004/11/20 8:15,4.037046737873616
2004/11/20 8:20,4.042843580448624
2004/11/20 8:25,4.09687007121419
2004/11/20 8:30,4.127600020620956
2004/11/20 8:35,4.01839529515948
2004/11/20 8:40,4.0309446868203285
2004/11/20 8:45,3.9721643412266543
2004/11/20 8:50,3.984915644765112
2004/11/20 8:55,4.001439121305994
2004/11/20 9:00,4.100433029356287
2004/11/20 9:05,4.0831297872809
2004/11/20 9:10,4.239456055413841
2004/11/20 9:15,4.349133373894087
2004/11/20 9:20,4.30180136732274
2004/11/20 9:25,4.286766875390877
2004/11/20 9:30,4.383713893028338
2004/11/20 9:35,4.364750121280651
2004/11/20 9:40,4.462655091934708
2004/11/20 9:45,4.4245513205811315
2004/11/20 9:50,4.4971549560686235
2004/11/20 9:55,4.554378158333204
2004/11/20 10:00,4.671705258527932
2004/11/20 10:05,4.594961589500484
2004/11/20 10:10,4.807959318376546
2004/11/20 10:15,4.7967309441933415
2004/11/20 10:20,4.807580238550896
2004/11/20 10:25,4.837132209783189
2004/11/20 10:30,4.95403710959958
2004/11/20 10:35,4.9252264028829
2004/11/20 10:40,4.984064794242734
2004/11/20 10:45,5.035021757807465
2004/11/20 10:50,5.052861598454851
2004/11/20 10:55,5.042784465055315
2004/11/20 11:00,5.1495092452924025
2004/11/20 11:05,5.079209422798388
2004/11/20 11:10,5.146751936785934
2004/11/20 11:15,5.201496170695693
2004/11/20 11:20,5.3957270258892045
2004/11/20 11:25,5.438658248305895
2004/11/20 11:30,5.535315750639265
2004/11/20 11:35,5.657574200214123
2004/11/20 11:40,5.5709616137100655
2004/11/20 11:45,5.644134865666651
2004/11/20 11:50,5.59491253262709
2004/11/20 11:55,5.59363065760679
2004/11/20 12:00,5.486796522412295
2004/11/20 12:05,5.450311802025374
2004/11/20 12:10,5.467448245093537
2004/11/20 12:15,5.033621828688576
2004/11/20 12:20,5.0037834787273665
2004/11/20 12:25,5.110006970402178
2004/11/20 12:30,5.229756367276193
2004/11/20 12:35,5.2716043619815665
2004/11/20 12:40,5.3781287898014964
2004/11/20 12:45,5.226650676775953
2004/11/20 12:50,5.3091657780001755
2004/11/20 12:55,5.45638110588036
2004/11/20 13:00,5.350912981539926
2004/11/20 13:05,5.279780526330898
2004/11/20 13:10,5.554175713812472
2004/11/20 13:15,5.416973908057275
2004/11/20 13:20,5.418737156152927
2004/11/20 13:25,5.5516485463601715
2004/11/20 13:30,5.568518315806297
2004/11/20 13:35,5.45827020831924
2004/11/20 13:40,5.501279402287339
2004/11/20 13:45,5.310800826677166
2004/11/20 13:50,5.446736644783214
2004/11/20 13:55,5.65638465702209
2004/11/20 14:00,5.910970389122407
2004/11/20 14:05,5.814363969417162
2004/11/20 14:10,5.936322665682944
2004/11/20 14:15,5.79463837917087
2004/11/20 14:20,5.864445419518018
2004/11/20 14:25,5.9962540137276505
2004/11/20 14:30,6.164000368167337
2004/11/20 14:35,6.19341887312397
2004/11/20 14:40,6.249114332302543
2004/11/20 14:45,6.105302465068763
2004/11/20 14:50,5.968969328805723
2004/11/20 14:55,5.92583093501037
2004/11/20 15:00,5.844129828006382
2004/11/20 15:05,5.9379391008753695
2004/11/20 15:10,6.048882284896068
2004/11/20 15:15,5.995609738825014
2004/11/20 15:20,5.915706523477737
2004/11/20 15:25,6.004443355517799
2004/11/20 15:30,6.250597911762791
2004/11/20 15:35,6.1967407460361414
2004/11/20 15:40,6.244684962943568
2004/11/20 15:45,6.164442519341132
2004/11/20 15:50,6.19616607603247
2004/11/20 15:55,6.137556750287565
2004/11/20 16:00,6.234028856312227
2004/11/20 16:05,6.038886102205879
2004/11/20 16:10,6.099357853317611
2004/11/20 16:15,6.374722619152094
2004/11/20 16:20,6.3669997414069
2004/11/20 16:25,6.302494634148448
2004/11/20 16:30,6.307428914137277
2004/11/20 16:35,6.1588026938369875
2004/11/20 16:40,6.124834218794447
2004/11/20 16:45,6.227771533018356
2004/11/20 16:50,6.147428729308703
2004/11/20 16:55,6.03305124851795
2004/11/20 17:00,6.012694372497634
2004/11/20 17:05,5.8061079989436095
2004/11/20 17:10,5.883917189921488
2004/11/20 17:15,5.862938729148111
2004/11/20 17:20,5.800175962916931
2004/11/20 17:25,5.851974206846239
2004/11/20 17:30,5.948331383577972
2004/11/20 17:35,5.83932451392574
2004/11/20 17:40,5.906005342155814
2004/11/20 17:45,5.795702956617895
2004/11/20 17:50,5.796141366557795
2004/11/20 17:55,5.767399306995971
2004/11/20 18:00,5.764795202238203
2004/11/20 18:05,5.577986340136387
2004/11/20 18:10,5.740795622270322
2004/11/20 18:15,5.755283146689372
2004/11/20 18:20,5.88347959796273
2004/11/20 18:25,5.901729073562301
2004/11/20 18:30,5.996505347260882
2004/11/20 18:35,5.9317530022596685
2004/11/20 18:40,6.065177557938836
2004/11/20 18:45,5.9392559136945495
2004/11/20 18:50,5.805042538783121
2004/11/20 18:55,5.6381753669529395
2004/11/20 19:00,5.6980633796513525
2004/11/20 19:05,5.728947294882776
2004/11/20 19:10,6.075005171781306
2004/11/20 19:15,5.942841228026294
2004/11/20 19:20,5.870339203156759
2004/11/20 19:25,5.833646930353199
2004/11/20 19:30,5.976658598706988
2004/11/20 19:35,5.8943873897415004
2004/11/20 19:40,5.9836710304059535
2004/11/20 19:45,5.832787079168542
2004/11/20 19:50,5.804626074571107
2004/11/20 19:55,5.800418772380486
2004/11/20 20:00,5.837271553386657
2004/11/20 20:05,5.757091170425452
2004/11/20 20:10,5.787191636264851
2004/11/20 20:15,5.65536374152534
2004/11/20 20:20,5.580561281512514
2004/11/20 20:25,5.695899035385086
2004/11/20 20:30,5.752528014071593
2004/11/20 20:35,5.7224230964139595
2004/11/20 20:40,5.769560026252282
2004/11/20 20:45,5.650353484917532
2004/11/20 20:50,5.7868677745799
2004/11/20 20:55,5.687886868898922
2004/11/20 21:00,5.628939958217091
2004/11/20 21:05,5.601389692766632
2004/11/20 21:10,5.682601770627162
2004/11/20 21:15,5.61784065292531
2004/11/20 21:20,5.706761596925993
2004/11/20 21:25,5.641095939199212
2004/11/20 21:30,5.706768604199703
2004/11/20 21:35,5.5303923059582
2004/11/20 21:40,5.570202244741321
2004/11/20 21:45,5.332662270141507
2004/11/20 21:50,5.367112325697063
2004/11/20 21:55,5.221670811992687
2004/11/20 22:00,5.458868537986108
2004/11/20 22:05,5.491108593863882
2004/11/20 22:10,5.41217693856124
2004/11/20 22:15,5.505797831550011
2004/11/20 22:20,5.3264704059357015
2004/11/20 22:25,5.206961523470237
2004/11/20 22:30,5.28467206680502
2004/11/20 22:35,5.250280580758947
2004/11/20 22:40,5.291593889438161
2004/11/20 22:45,5.191396712001479
2004/11/20 22:50,5.066044160482965
2004/11/20 22:55,5.234157413302508
2004/11/20 23:00,5.229515261449622
2004/11/20 23:05,5.211197999340822
2004/11/20 23:10,5.22942211458259
2004/11/20 23:15,5.297271692217878
2004/11/20 23:20,5.185469061589526
2004/11/20 23:25,5.211416426787331
2004/11/20 23:30,5.249052524778507
2004/11/20 23:35,5.109243879324996
2004/11/20 23:40,5.020704667703921
2004/11/20 23:45,5.003012013641794
2004/11/20 23:50,4.925091696394824
2004/11/20 23:55,4.80140770135637
2004/11/21 0:00,4.903007141217862
2004/11/21 0:05,4.897235563373365
2004/11/21 0:10,5.009239526230818
2004/11/21 0:15,5.044297405036541
2004/11/21 0:20,5.092475377709766
2004/11/21 0:25,5.0268310404555026
2004/11/21 0:30,5.002005885066746
2004/11/21 0:35,4.953429617366962
2004/11/21 0:40,4.9428658499198335
2004/11/21 0:45,4.848360994428153
2004/11/21 0:50,4.818284998877148
2004/11/21 0:55,4.7816882194872425
2004/11/21 1:00,4.882946968731607
2004/11/21 1:05,4.81735951794649
2004/11/21 1:10,4.792379933308507
2004/11/21 1:15,4.694441551949863
2004/11/21 1:20,4.6028205419396215
2004/11/21 1:25,4.67273938236047
2004/11/21 1:30,4.684700135077089
2004/11/21 1:35,4.5467449039571335
2004/11/21 1:40,4.546492642103575
2004/11/21 1:45,4.569193173860727
2004/11/21 1:50,4.5692532954747165
2004/11/21 1:55,4.482908012261633
2004/11/21 2:00,4.467126400481518
2004/11/21 2:05,4.3676986240520925
2004/11/21 2:10,4.332260644415481
2004/11/21 2:15,4.713951729216125
2004/11/21 2:20,4.674190845762541
2004/11/21 2:25,4.760454080759205
2004/11/21 2:30,4.88772242944292
2004/11/21 2:35,4.72200129480054
2004/11/21 2:40,4.719296354741475
2004/11/21 2:45,4.531240920273135
2004/11/21 2:50,4.595144205261783
2004/11/21 2:55,4.544439581523633
2004/11/21 3:00,4.474636859116511
2004/11/21 3:05,4.5057399491585075
2004/11/21 3:10,4.669567954717425
2004/11/21 3:15,4.520132495080089
2004/11/21 3:20,4.50546224014699
2004/11/21 3:25,4.557359874669895
2004/11/21 3:30,4.626082939941659
2004/11/21 3:35,5.113741127878116
2004/11/21 3:40,4.0679031536382775
2004/11/21 3:45,4.008127124912204
2004/11/21 3:50,4.124649714171671
2004/11/21 3:55,4.071757567582894
2004/11/21 4:00,3.9668577150447124
2004/11/21 4:05,3.9686040312249475
